GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS,median housing price
38017,"Cass County, North Dakota","175,249","90,877","84,372","20,301","30,530","21,065","19,725","9,343","9,629",32.4,"4,675","150,795","9,032","1,459","4,496","80,252",59240,76206,19535,62431,21602,63508,30203,65439,77279,47507,78801,40980,965.0,203100
39017,"Butler County, Ohio","377,537","185,576","191,961","32,249","44,829","46,036","49,305","25,923","22,873",36.5,"17,381","308,719","30,196",403,"10,086","150,649",63273,137314,42460,65170,41433,66379,21521,72526,78504,44349,77924,32638,706.0,168400
39023,"Clark County, Ohio","134,786","64,502","70,284","8,803","15,725","14,257","17,821","10,217","8,977",41.9,"4,464","113,632","9,803",268,393,"61,032",46811,54548,28750,121199,55388,49299,23125,48518,58589,37481,58475,27292,55.0,109500
39035,"Cuyahoga County, Ohio","1,249,352","595,362","653,990","82,301","169,697","142,613","164,316","94,601","85,526",40.2,"71,460","740,000","364,060","1,718","35,156","617,533",46601,534355,28837,75799,37012,57470,25272,51449,55126,36075,62603,30352,719.0,126700
39041,"Delaware County, Ohio","196,463","97,536","98,927","10,571","20,368","29,040","30,186","12,538","11,559",38.1,"5,019","168,589","6,898",176,"11,311","71,420",101693,68617,84363,138325,60226,101658,42091,113351,122155,58674,122887,43964,1292.0,296200
39043,"Erie County, Ohio","75,107","36,681","38,426","4,242","7,914","7,418","10,354","4,581","7,202",46.2,"3,282","62,459","6,205",61,620,"37,671",48949,30682,32625,82083,31743,58505,34052,48356,61431,43301,65293,29255,96.0,123900
39049,"Franklin County, Ohio","1,264,518","617,615","646,903","91,300","229,437","167,912","156,785","77,741","66,645",34.0,"67,219","810,480","276,534","1,981","62,417","549,417",56055,502932,35089,60880,43693,64397,26668,60328,65964,43303,68471,40930,1604.0,162300
39057,"Greene County, Ohio","164,765","80,408","84,357","14,484","22,016","18,360","19,836","10,376","12,449",38.6,"4,608","138,041","11,523",235,"4,902","69,568",62018,63908,51357,93992,65383,63308,19155,59349,85937,53032,80068,35562,395.0,168500
39061,"Hamilton County, Ohio","809,099","390,081","419,018","53,228","121,584","94,038","103,288","54,511","53,596",37.0,"24,955","530,011","207,053",494,"20,920","377,743",53229,335907,30801,81821,51386,63616,23895,57591,62034,40687,71158,32579,745.0,150100
39063,"Hancock County, Ohio","75,872","37,258","38,614","4,902","10,480","8,927","9,427","5,580","4,597",38.2,"4,015","67,614",821,7,"1,412","33,767",52810,31693,190515,27107,24778,57807,42913,52038,68433,37062,69666,31998,91.0,145400
39085,"Lake County, Ohio","228,614","110,785","117,829","12,575","27,340","25,979","33,510","20,209","15,345",43.7,"9,579","203,293","8,791",388,"3,153","102,463",61870,96325,39682,156675,53102,62436,48540,69890,71693,40493,75419,34145,382.0,150900
39089,"Licking County, Ohio","172,198","84,022","88,176","10,915","18,993","20,560","24,363","12,859","11,341",40.0,"3,112","156,442","6,415",125,"2,087","70,224",58685,62898,62576,93617,34036,58886,61885,57934,71752,42939,69935,33248,291.0,163400
39095,"Lucas County, Ohio","432,488","209,933","222,555","29,950","60,371","50,046","55,861","31,071","28,234",38.0,"29,967","298,510","81,778",583,"6,644","202,434",44534,180217,25712,42272,31566,52371,17314,48935,51611,37744,60991,28130,385.0,115100
39099,"Mahoning County, Ohio","230,008","112,268","117,740","13,927","25,908","26,535","29,948","17,924","17,703",43.5,"12,925","175,643","34,131",377,"2,048","111,124",42295,96998,23713,92895,36109,46760,22037,47848,52032,32956,56529,25828,142.0,100700
39103,"Medina County, Ohio","177,221","87,625","89,596","9,454","18,739","22,099","27,274","14,978","10,854",42.3,"3,590","166,199","2,218",33,"1,651","71,706",72618,67812,65595,116270,143005,71756,36827,80365,89961,45380,90045,39385,694.0,185000
39109,"Miami County, Ohio","104,679","51,654","53,025","5,462","12,265","12,402","14,264","7,758","7,299",41.7,"1,680","96,926","2,405",126,"1,294","44,165",60170,41313,29729,56715,16608,62330,38718,65489,73223,44386,74653,32129,153.0,149100
39113,"Montgomery County, Ohio","531,239","256,395","274,844","35,702","71,119","60,567","68,327","38,525","33,954",39.3,"14,910","378,005","109,321",640,"11,335","254,265",46936,223131,31384,62024,33439,52931,29915,49575,55711,38446,61549,30658,409.0,113700
39151,"Stark County, Ohio","373,612","181,115","192,497","23,668","43,602","42,003","50,066","27,942","26,753",41.6,"7,339","323,632","27,206",173,"3,617","165,966",50994,152129,26863,111030,44699,53795,27005,56844,60377,41036,63184,31262,457.0,129800
39169,"Wayne County, Ohio","116,470","58,249","58,221","8,172","13,464","13,351","14,465","8,587","7,240",38.7,"2,245","109,153","1,923",33,"1,265","46,173",53434,43277,44911,101292,30350,53604,22098,53566,65430,43820,64557,27476,155.0,139600
40017,"Canadian County, Oklahoma","136,532","67,095","69,437","7,800","20,011","18,475","18,579","7,415","7,859",35.8,"11,431","104,990","3,031","5,720","4,298","48,039",67177,44235,80015,70771,41803,68352,41274,71587,75768,46906,80440,35652,197.0,163100
40027,"Cleveland County, Oklahoma","278,655","139,897","138,758","30,874","40,536","34,832","33,665","16,010","15,604",34.0,"23,409","201,647","12,200","11,305","12,695","113,531",61288,105102,50929,46672,53281,64109,23865,62680,75756,52210,75265,32815,636.0,163300
40031,"Comanche County, Oklahoma","122,136","63,777","58,359","11,423","17,626","14,954","15,242","7,364","6,386",33.3,"15,475","68,893","20,789","5,742","2,645","51,740",51164,42986,37176,40925,63086,55267,27535,49624,65704,46684,67119,33205,89.0,129400
40109,"Oklahoma County, Oklahoma","782,970","382,993","399,977","53,331","124,707","99,258","91,743","48,875","44,200",34.5,"133,015","441,906","116,816","21,590","24,005","337,587",51078,300690,30557,66559,40606,61124,31687,52523,58411,42409,64532,32933,3787.0,149700
40143,"Tulsa County, Oklahoma","642,940","313,474","329,466","42,455","95,331","81,958","79,259","41,218","36,664",35.5,"79,073","402,503","62,718","28,713","20,873","281,921",51325,254473,31154,59379,38786,59151,28404,52599,64772,40220,65918,31544,2014.0,150100
41039,"Lane County, Oregon","369,519","181,794","187,725","34,371","48,416","43,208","42,569","24,687","26,186",39.4,"31,591","304,288","3,279","3,065","9,408","159,704",47777,147712,26218,48929,41397,48640,25521,49895,60442,42148,61046,27801,736.0,243500
41047,"Marion County, Oregon","336,316","165,756","170,560","23,007","45,859","42,900","39,832","20,918","19,681",36.4,"88,172","222,077","4,421","2,018","6,959","124,185",56550,116787,22731,65744,42645,59656,48249,55751,63222,46006,65200,34415,637.0,224300
41051,"Multnomah County, Oregon","799,766","396,875","402,891","50,233","149,211","128,310","105,665","45,033","49,939",36.8,"90,821","563,483","43,968","4,101","55,428","340,316",62629,320476,30033,66366,48248,68281,31624,70165,71136,44696,78962,43780,959.0,367700
41067,"Washington County, Oregon","582,779","286,494","296,285","34,660","89,684","87,768","77,996","35,974","32,268",36.6,"96,042","388,219","10,236","1,331","58,257","225,473",75634,213820,87884,94845,54703,78090,42096,77756,91290,48907,88503,46307,1952.0,361400
42003,"Allegheny County, Pennsylvania","1,225,365","592,374","632,991","77,134","187,568","139,558","156,360","94,016","85,309",40.6,"24,889","966,172","152,998",735,"42,984","592,265",56140,528892,32098,61555,51632,61434,21737,67834,70454,37246,79075,33974,1320.0,147100
42011,"Berks County, Pennsylvania","414,812","204,372","210,440","28,044","51,096","47,307","57,949","31,599","24,301",40.1,"83,050","301,296","15,864",411,"5,504","164,961",59286,150402,55371,126755,28203,66425,24833,61400,74365,40519,71795,36853,366.0,174800
42017,"Bucks County, Pennsylvania","626,399","307,346","319,053","36,200","69,141","72,659","95,849","51,197","46,261",43.7,"32,678","527,920","21,544",616,"30,232","247,846",79936,234126,50052,96563,47059,82076,36296,81503,101148,53650,97670,43036,944.0,322400
42019,"Butler County, Pennsylvania","186,847","92,823","94,024","10,669","20,915","21,977","27,826","16,162","12,365",43.3,"2,650","177,203","2,317",148,"2,478","81,566",66426,75472,65831,121745,107136,65657,39004,77233,85607,41697,85893,38937,735.0,195900
42029,"Chester County, Pennsylvania","516,312","254,127","262,185","32,902","58,354","62,930","76,428","38,385","33,945",40.3,"37,733","412,482","28,382",433,"25,578","197,721",92407,187188,50420,131015,49623,96406,27500,100480,114490,58422,112822,48785,1029.0,347700
42041,"Cumberland County, Pennsylvania","248,506","123,073","125,433","15,394","32,573","29,971","34,217","16,593","17,097",40.2,"9,171","214,843","9,676",171,"10,925","104,201",63530,96906,31722,81296,58042,64844,29793,74457,79282,43245,82370,40795,676.0,200200
42043,"Dauphin County, Pennsylvania","273,707","131,911","141,796","16,493","37,473","33,290","36,244","20,750","18,771",39.6,"24,493","181,946","49,122",511,"11,940","122,656",60331,111260,40071,48216,40667,65205,30352,63714,71840,45370,72940,37104,458.0,167500
42045,"Delaware County, Pennsylvania","563,402","270,782","292,620","39,073","72,341","66,123","76,230","40,281","37,833",39.0,"20,864","379,307","118,055",668,"32,662","221,753",67950,205188,41230,69282,51642,79763,28023,71648,85301,51322,87942,38725,406.0,239500
42049,"Erie County, Pennsylvania","276,207","136,372","139,835","18,557","35,974","30,203","37,227","19,874","19,669",39.2,"11,340","233,756","19,360",525,"4,980","120,077",48964,109705,22362,47969,22100,51753,19469,51857,60821,39567,62882,28659,176.0,125700
42069,"Lackawanna County, Pennsylvania","211,321","101,894","109,427","13,018","26,897","23,248","28,283","15,178","14,400",41.7,"14,910","181,816","5,232",84,"5,204","98,711",47475,86203,35127,47079,30557,49311,23682,57824,55999,33936,62964,26760,605.0,152000
42071,"Lancaster County, Pennsylvania","538,500","264,057","274,443","34,383","69,728","60,922","68,170","35,614","34,641",38.2,"55,025","443,474","19,068",138,"10,923","207,807",61335,196807,33292,47965,40508,64814,40367,64749,75962,43410,71683,36061,1013.0,196400
42075,"Lebanon County, Pennsylvania","138,863","67,675","71,188","8,942","15,866","15,255","18,587","9,619","9,177",41.2,"17,692","114,937","2,903",129,"2,062","56,637",57248,51143,43750,55771,52321,57938,42419,63047,68464,39986,67379,33221,414.0,168500
42077,"Lehigh County, Pennsylvania","363,147","177,485","185,662","23,227","47,317","45,322","48,306","24,974","22,454",39.0,"84,789","238,336","21,056",358,"11,587","144,222",60498,139199,48094,96815,35843,66083,29352,63722,72237,42463,70664,36611,621.0,198800
42079,"Luzerne County, Pennsylvania","316,383","155,463","160,920","20,496","38,737","35,898","44,835","25,012","20,382",43.1,"33,781","263,047","11,576",110,"3,651","147,888",46580,124118,18255,131235,33312,48858,29036,53000,60889,31197,62946,26059,215.0,123400
42089,"Monroe County, Pennsylvania","166,098","82,312","83,786","13,562","17,522","17,913","25,188","14,665","11,111",41.9,"25,652","111,344","21,003",212,"3,291","80,759",60095,57284,58448,63661,80503,58329,42655,71950,66502,41160,74095,38397,246.0,164200
42091,"Montgomery County, Pennsylvania","821,725","399,488","422,237","48,330","101,652","101,394","117,131","59,227","56,133",41.4,"40,979","626,880","72,298",762,"60,354","329,329",84113,312447,65048,87104,57024,88120,30209,91995,102714,53338,103886,46229,1153.0,307500
42095,"Northampton County, Pennsylvania","302,294","149,254","153,040","20,342","35,822","34,815","42,433","21,388","22,125",41.6,"38,932","234,022","14,673",307,"8,419","121,647",66438,111760,55967,97193,48930,69507,41306,66858,84363,46052,79043,36243,280.0,218000
42101,"Philadelphia County, Pennsylvania","1,567,872","743,380","824,492","119,266","295,799","191,490","187,268","96,270","85,373",34.1,"226,320","543,137","643,763","3,433","109,616","674,504",41449,580205,31737,48063,30066,58808,24475,50307,42878,30197,50280,29943,904.0,154000
42129,"Westmoreland County, Pennsylvania","355,458","173,607","181,851","20,444","36,524","39,274","50,527","29,409","28,453",46.7,"4,013","333,997","9,196",0,"3,691","168,230",56722,148238,25929,90633,56949,57158,27496,65720,70604,39350,71889,27624,322.0,149700
42133,"York County, Pennsylvania","443,744","218,703","225,041","26,156","54,087","52,902","64,721","34,333","27,967",41.2,"31,900","372,410","23,173",647,"6,871","181,463",62462,169885,52018,33750,33522,65428,33602,70069,73682,42378,72104,37653,769.0,172000
44003,"Kent County, Rhode Island","164,614","79,351","85,263","8,567","22,048","20,032","24,631","13,535","11,972",43.5,"7,492","146,550","2,501",55,"3,675","73,612",63101,67747,80882,122194,81578,62366,27325,71020,79637,39425,79411,34034,160.0,220200
44007,"Providence County, Rhode Island","633,673","307,712","325,961","49,170","94,719","77,500","84,726","43,610","37,856",37.5,"139,781","391,414","50,283","2,486","26,107","263,033",52369,235728,38907,80108,35696,61621,20511,57034,66012,36240,68036,32147,325.0,219500
45003,"Aiken County, South Carolina","167,458","81,683","85,775","9,652","21,235","19,877","21,845","11,653","12,365",40.8,"9,464","111,265","40,809",477,"1,938","75,016",45945,66751,33604,112230,43690,49347,25676,46401,55449,39234,55755,28126,815.0,148100
45013,"Beaufort County, South Carolina","183,149","89,378","93,771","10,691","20,433","18,984","19,844","11,794","12,246",44.9,"20,318","123,491","32,774",206,"2,367","96,897",65919,67932,30747,60388,41732,77809,36826,62856,63859,72805,78129,34987,1442.0,272400
45015,"Berkeley County, South Carolina","210,898","104,553","106,345","14,956","30,167","27,735","27,920","13,994","11,685",36.4,"13,199","134,990","50,923",615,"5,714","81,033",59153,75202,46451,70541,41469,67836,37280,61390,68803,45673,71127,40968,1445.0,174500
45019,"Charleston County, South Carolina","396,484","190,528","205,956","26,051","68,697","51,674","48,286","23,877","28,189",37.1,"19,812","254,938","108,040",548,"5,931","184,094",56827,156836,29166,89492,31734,71425,30431,62377,62335,47077,80433,35752,2570.0,286000
45045,"Greenville County, South Carolina","498,766","242,098","256,668","31,365","69,012","64,587","67,580","33,155","29,380",38.1,"44,655","342,847","90,313",853,"11,037","207,296",55342,187957,34895,68964,37903,62230,28292,59414,68111,42959,69520,31010,2960.0,173400
45051,"Horry County, South Carolina","322,342","155,255","167,087","17,453","38,192","36,779","41,304","24,955","24,481",45.3,"19,316","248,679","43,518","1,537","4,284","199,567",45621,125562,25169,51972,41473,50066,30223,45252,49017,42400,57545,30258,3829.0,175500
45063,"Lexington County, South Carolina","286,196","139,230","146,966","15,758","38,263","37,882","39,891","19,839","18,221",38.9,"16,584","215,581","40,783",627,"4,965","121,307",57382,110146,41969,66125,42741,62064,27666,57432,71726,45911,72911,35258,1740.0,150900
45083,"Spartanburg County, South Carolina","301,463","146,664","154,799","20,282","38,799","37,149","40,592","20,476","17,914",38.1,"19,954","206,983","61,011",161,"6,470","126,531",47371,113463,33406,44712,38174,52812,25181,51580,55619,36553,58450,27666,1901.0,129200
45091,"York County, South Carolina","258,526","124,462","134,064","15,759","31,931","35,431","38,059","17,147","15,054",38.7,"13,699","182,116","48,267","2,027","4,675","104,115",60767,98128,39544,71256,53195,72106,20129,65518,79512,43709,75183,37753,2023.0,180700
46099,"Minnehaha County, South Dakota","187,318","94,159","93,159","12,454","29,232","24,220","21,826","12,543","10,756",34.9,"9,039","155,944","9,299","3,876","4,477","79,133",60038,73808,44157,70482,49468,62826,37917,68525,71761,38570,78493,35841,1219.0,173500
47037,"Davidson County, Tennessee","684,410","329,473","354,937","51,298","134,458","93,672","83,218","42,746","36,175",34.2,"69,037","385,334","187,140","1,081","25,891","306,362",54855,281967,38881,71861,44114,63684,37537,57737,61598,47017,67482,41414,3815.0,213300
47065,"Hamilton County, Tennessee","357,738","173,590","184,148","23,717","49,364","45,244","47,266","23,654","25,350",39.0,"19,387","255,075","68,855",486,"6,865","157,765",47898,139615,29767,73972,27896,54712,27098,52058,58404,33767,71160,30896,1303.0,172800
47093,"Knox County, Tennessee","456,132","222,119","234,013","41,233","61,463","56,792","59,989","28,846","28,017",37.3,"18,429","376,208","40,084","1,343","10,650","201,886",52102,183889,30309,50354,41218,56783,22948,60251,62414,41786,71463,32045,1592.0,174100
47149,"Rutherford County, Tennessee","308,251","151,436","156,815","29,768","43,743","43,924","40,351","17,592","14,635",33.1,"23,346","221,225","43,600",755,"10,014","115,464",61157,111387,50601,70526,43041,64711,29992,66624,74388,42185,76209,36961,2396.0,178400
47157,"Shelby County, Tennessee","934,603","445,343","489,260","66,487","135,342","117,341","121,387","61,251","55,788",35.5,"57,404","336,022","498,090","1,243","22,655","406,023",47690,354666,35664,77813,41789,71158,24551,45037,59320,42941,61131,31427,1063.0,141200
47165,"Sumner County, Tennessee","180,063","87,834","92,229","9,974","21,327","24,293","26,425","10,756","12,398",40.1,"8,369","153,118","13,104",336,"2,300","69,856",60503,65186,42605,61944,34896,62373,32439,70166,73680,44356,75832,32660,1187.0,210600
47179,"Washington County, Tennessee","127,440","62,924","64,516","11,523","14,869","15,557","17,876","8,207","8,077",39.9,"4,261","113,359","5,297",380,"1,955","59,870",46276,52707,22668,47105,31840,47767,25635,46304,57908,38457,56468,30224,303.0,163700
47187,"Williamson County, Tennessee","219,107","107,205","111,902","11,548","20,090","32,869","34,255","15,321","13,318",39.0,"10,186","186,080","8,845",87,"9,027","78,599",106054,73811,67602,92703,42235,110365,21780,103891,125334,71530,115221,50457,1967.0,427800
47189,"Wilson County, Tennessee","132,781","65,113","67,668","6,650","15,200","17,901","19,857","9,217","8,513",41.1,"5,314","113,809","9,605",392,"2,438","51,494",71153,47707,57479,76634,65204,71878,41788,82467,79851,48434,82117,31098,1199.0,234800
48027,"Bell County, Texas","340,411","169,564","170,847","29,927","57,857","43,627","37,137","17,968","13,940",31.0,"82,567","158,267","72,153",724,"9,427","137,662",52275,119985,46850,36729,47368,60311,37802,53534,58328,50525,60695,34138,1581.0,141100
48029,"Bexar County, Texas","1,928,680","951,190","977,490","145,812","304,334","256,376","235,217","108,728","94,194",33.5,"1,155,996","542,163","140,735","2,632","53,894","687,690",53210,628924,45332,71111,46071,70173,29176,54561,63350,42491,63487,35535,3283.0,150200
48039,"Brazoria County, Texas","354,195","178,453","175,742","19,689","48,479","52,048","47,853","21,738","20,508",36.0,"106,243","171,609","45,378","1,309","22,946","132,660",74799,117168,62833,135625,67991,76843,43594,81243,89609,44242,88670,43053,2909.0,174800
48041,"Brazos County, Texas","220,417","112,020","108,397","41,417","35,446","23,763","19,911","8,977","8,152",26.1,"55,379","124,005","22,414",133,"14,050","86,770",41559,78272,27478,30802,32487,53113,17438,47938,77954,38039,66259,24498,1127.0,187600
48061,"Cameron County, Texas","422,135","204,626","217,509","32,146","50,179","52,529","46,948","22,962","17,862",31.5,"377,343","39,169","1,758",91,"2,994","148,665",37061,120499,73510,100271,34006,51539,26698,40203,42682,25143,41361,19100,1217.0,80000
48085,"Collin County, Texas","939,585","461,416","478,169","53,107","118,559","149,597","144,167","56,954","45,527",36.5,"142,209","547,912","87,128","2,437","132,034","351,310",89638,334794,65014,115844,58372,97291,43681,89357,111501,57224,106612,50675,8197.0,288100
48099,"Coryell County, Texas","74,686","37,817","36,869","7,705","14,508","10,775","8,405","4,005","2,589",31.7,"13,425","44,115","7,715",823,"1,225","26,408",51125,22682,54453,37967,42513,52356,36973,51739,63555,37857,55427,36250,156.0,99300
48113,"Dallas County, Texas","2,574,984","1,267,526","1,307,458","184,076","415,787","356,378","328,727","150,086","127,201",33.3,"1,026,256","763,940","574,773","3,625","155,890","1,003,060",54399,924789,41347,72915,45177,76120,35651,55344,62499,44344,61662,41079,5152.0,154300
48121,"Denton County, Texas","806,180","396,322","409,858","53,497","119,677","124,349","117,851","48,812","37,594",35.1,"154,800","484,539","72,060","3,095","63,544","297,936",80613,281964,58503,96805,57065,90310,28442,82477,101306,57583,101474,43886,6212.0,251400
48135,"Ector County, Texas","157,462","80,102","77,360","12,750","25,669","18,997","17,229","8,534","7,788",30.4,"94,056","52,766","6,783",184,"1,809","57,602",53254,51012,22649,90747,51178,59152,31443,54224,68946,43801,69569,30604,448.0,126700
48139,"Ellis County, Texas","168,499","83,163","85,336","10,855","21,414","22,025","22,649","10,668","9,688",36.1,"43,587","104,172","15,815",146,"1,390","59,393",70210,55586,60344,176804,62223,76798,30799,70285,81227,48227,77278,39768,1446.0,167300
48141,"El Paso County, Texas","837,918","411,497","426,421","69,981","125,016","104,160","95,916","45,286","40,350",32.1,"688,793","103,175","26,502","1,898","9,910","293,648",42165,267376,42280,50953,38545,57879,23922,46072,50002,30663,47298,27490,2219.0,119700
48157,"Fort Bend County, Texas","741,237","364,149","377,088","43,252","91,859","112,298","104,134","49,799","39,387",36.0,"179,149","252,010","149,396","1,951","145,869","242,476",90680,230121,75075,120222,67927,107962,45008,96138,100732,58072,100619,51403,9777.0,258800
48167,"Galveston County, Texas","329,431","162,548","166,883","19,323","43,928","42,971","44,172","23,833","20,865",37.1,"79,386","190,259","42,327","1,570","11,334","144,543",64939,120938,41232,95625,43612,78840,26047,72782,95068,40564,84453,35042,2209.0,184600
48183,"Gregg County, Texas","123,745","61,139","62,606","7,909","16,751","15,256","14,265","8,591","6,844",35.5,"23,025","71,340","25,115",534,"1,883","51,836",44219,45231,30215,31796,41132,51043,17637,48034,48163,38075,49376,28728,157.0,123600
48187,"Guadalupe County, Texas","155,265","76,684","78,581","10,065","19,560","20,956","21,768","8,965","8,598",37.0,"58,385","79,033","10,631",117,"2,827","56,505",68157,51935,83646,80128,51409,76053,30083,66635,80609,52205,74752,47162,903.0,182300
48201,"Harris County, Texas","4,589,928","2,281,026","2,308,902","322,819","742,905","652,816","576,304","271,036","222,041",33.3,"1,945,621","1,388,131","853,525","6,954","314,591","1,751,942",56377,1606399,42697,72851,44707,82151,30623,56507,68009,44202,64727,40763,15511.0,166600
48209,"Hays County, Texas","204,470","100,110","104,360","27,550","29,332","25,474","23,601","10,964","10,187",31.2,"77,953","111,491","8,090",230,"3,185","75,486",64658,71267,34534,95373,56579,71493,24907,70486,83419,61380,77488,36610,1892.0,222500
48215,"Hidalgo County, Texas","849,843","415,546","434,297","66,755","110,931","109,591","90,377","32,801","35,906",29.2,"780,484","55,788","2,169",663,"9,176","268,803",36176,234716,112305,102024,34953,42146,25944,37892,42700,26532,39458,21451,2921.0,85200
48245,"Jefferson County, Texas","254,679","130,673","124,006","19,030","37,871","32,996","31,126","16,234","15,796",35.9,"50,802","105,169","85,923",629,"10,000","108,551",45390,95801,28298,52544,36099,67754,27525,50892,51852,36888,52197,30967,406.0,108300
48257,"Kaufman County, Texas","118,350","58,708","59,642","7,085","15,925","16,847","15,229","8,103","6,025",36.0,"24,205","77,870","12,713",324,"1,429","40,082",62033,36696,61173,129701,43182,65475,32892,67239,66628,45862,66937,35384,446.0,163400
48303,"Lubbock County, Texas","303,137","149,132","154,005","38,009","45,002","33,978","31,415","17,266","14,441",30.6,"105,953","163,933","20,749",909,"5,719","124,852",49136,111975,42081,54774,37936,59759,23363,49828,62202,49445,58903,31699,1269.0,134900
48309,"McLennan County, Texas","247,934","120,728","127,206","25,625","31,375","27,804","28,227","14,360","13,438",33.3,"64,050","140,002","36,049",399,"3,785","100,051",46860,87163,27341,95578,39441,56154,15308,46462,65990,39414,60692,26975,637.0,124800
48339,"Montgomery County, Texas","556,203","276,246","279,957","31,943","69,629","75,780","77,265","38,170","30,162",37.2,"130,057","373,845","27,388",931,"15,120","209,429",71123,193637,85201,90470,46510,77083,42059,80126,86252,48731,84393,40402,4175.0,225600
48355,"Nueces County, Texas","361,350","178,469","182,881","26,903","52,869","43,909","43,914","23,260","19,766",35.0,"228,989","107,843","14,143",620,"6,492","148,931",54318,129254,41639,120377,50089,65302,32282,60677,63863,40374,63595,32296,1212.0,130800
48375,"Potter County, Texas","120,832","62,406","58,426","7,963","17,984","15,996","14,803","7,814","5,025",33.8,"45,824","54,181","11,951",147,"5,672","49,789",42305,42179,32836,61310,34775,51271,19807,46502,49755,39210,51827,27903,625.0,87800
48381,"Randall County, Texas","132,501","65,222","67,279","8,764","19,021","17,393","15,429","8,659","7,774",35.5,"27,861","95,847","3,530",612,"2,313","54,306",67015,49728,43860,121511,60369,69269,26721,75566,77026,50963,85173,34657,77.0,161600
48423,"Smith County, Texas","225,290","108,293","116,997","15,311","30,196","27,073","26,927","14,803","12,596",36.5,"43,351","135,453","38,816","1,026","3,832","89,331",52572,75792,27188,43353,39766,63960,35723,53553,63537,44910,66688,30002,454.0,153100
48439,"Tarrant County, Texas","2,016,872","985,977","1,030,895","135,933","300,187","274,487","269,693","120,225","106,354",34.3,"573,205","962,732","313,468","6,464","107,412","756,596",61534,696887,47985,71775,47420,74323,36109,61818,74304,49887,71519,40911,5831.0,168500
48441,"Taylor County, Texas","136,535","67,109","69,426","12,912","20,474","14,423","14,787","6,723","8,163",32.8,"32,792","87,265","10,285",883,"2,972","57,385",48803,48607,36958,28000,39106,54463,29733,54316,56007,39653,59525,29518,296.0,108200
48453,"Travis County, Texas","1,199,323","604,685","594,638","82,164","241,015","188,479","153,395","68,186","56,761",33.7,"405,447","590,845","96,284","1,736","75,542","499,033",70158,457810,47672,79644,53123,81474,30274,68102,87992,56714,91582,51008,7172.0,304100
48491,"Williamson County, Texas","528,718","259,891","268,827","28,292","73,224","85,696","71,824","27,971","25,863",36.2,"127,588","318,802","31,223","1,068","34,778","186,975",81818,173125,63351,107706,69279,86527,57042,90708,96534,55115,95596,48931,3800.0,242000
49005,"Cache County, Utah","122,753","60,795","61,958","17,603","17,065","14,681","9,700","4,512","4,993",25.3,"12,863","101,993",968,373,"3,234","40,127",58003,37151,23404,36743,41609,61331,34149,54381,85216,57549,63338,35065,602.0,216000
49035,"Salt Lake County, Utah","1,121,354","562,661","558,693","79,292","184,154","162,085","126,873","59,470","54,777",32.7,"202,721","804,100","18,154","5,230","44,438","386,434",68665,366239,27151,75104,50241,72754,41167,70874,85016,47814,77845,42019,3783.0,273700
51003,"Albemarle County, Virginia","106,878","50,994","55,884","7,029","14,047","12,115","12,947","8,800","5,825",38.2,"6,064","82,419","10,317",170,"5,383","44,685",71975,40318,56614,51982,51636,77057,37834,78298,95222,49156,94489,48421,521.0,331700
51013,"Arlington County, Virginia","230,050","114,984","115,066","16,140","56,669","38,998","29,675","12,983","10,341",34.8,"35,372","143,070","19,280",780,"23,558","112,970",110388,103479,59497,100251,58992,125502,56660,106949,146111,89619,151342,89824,334.0,678100
51041,"Chesterfield County, Virginia","339,009","163,650","175,359","21,463","40,331","45,324","48,933","23,852","21,327",39.2,"28,504","210,941","74,454",363,"13,002","129,012",76059,122221,68655,102748,54091,81251,50620,78469,85863,53224,85672,44024,1330.0,231600
51059,"Fairfax County, Virginia","1,138,652","564,379","574,273","67,762","152,599","165,011","168,561","77,169","67,976",38.1,"183,373","583,510","107,718","1,855","216,144","414,320",115717,395164,85362,107616,82134,134874,62618,112238,137412,95856,135595,77223,885.0,553200
