GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS,median housing price
37191,"Wayne County, North Carolina","124,456","60,683","63,773","10,163","15,241","14,396","16,938","9,525","6,044",36.9,"13,762","67,735","38,891",26,"1,732","53,203",35966,46281,30828,36548,27923,42103,30273,34804,42546,31994,43625,25770,257.0,105700
37195,"Wilson County, North Carolina","81,401","38,049","43,352","4,947","9,357","9,841","11,496","6,035","5,179",41.0,"8,250","39,400","32,317",54,737,"35,662",38774,32691,29624,122589,30268,51246,34567,34132,48631,32961,45095,24922,110.0,124300
39017,"Butler County, Ohio","374,158","183,228","190,930","31,394","45,046","45,925","50,866","28,744","18,570",36.1,"16,817","308,906","30,160",664,"10,258","149,282",58730,134613,39767,88111,45790,60453,18043,60981,73123,42364,75373,31146,583.0,154300
39035,"Cuyahoga County, Ohio","1,259,828","599,856","659,972","84,453","165,693","146,922","174,890","96,850","81,051",40.3,"67,660","757,099","371,508","2,257","35,863","618,853",44016,535295,25352,62661,30404,55251,20426,48723,52072,33748,59679,27359,592.0,120700
39049,"Franklin County, Ohio","1,231,393","599,976","631,417","91,173","217,944","164,590","157,463","75,305","64,045",34.0,"62,912","807,989","259,940","1,225","54,627","541,108",53180,486877,32382,60006,37603,62479,25336,56571,63258,40012,67147,36850,1672.0,153000
39061,"Hamilton County, Ohio","806,631","388,703","417,928","56,398","116,896","95,533","107,750","54,918","51,085",36.7,"23,425","537,378","208,117",503,"17,756","376,943",48770,335137,23236,71020,50144,61398,20237,54142,58411,36892,66703,29667,573.0,140000
39085,"Lake County, Ohio","229,230","111,448","117,782","13,735","25,907","26,566","34,998","19,709","14,619",43.8,"9,128","204,729","7,896",274,"3,147","101,728",58721,95116,33866,83604,50326,59955,39029,61250,74689,40515,71199,36346,320.0,145200
39089,"Licking County, Ohio","169,390","82,970","86,420","10,631","19,117","21,573","24,776","12,487","10,397",40.7,"2,884","154,865","5,946",118,"1,761","69,948",57654,65290,107669,41074,66757,56707,30793,61095,74057,41572,71872,30533,230.0,158600
39093,"Lorain County, Ohio","304,216","150,179","154,037","18,546","32,921","38,712","44,207","23,256","19,520",41.5,"28,134","240,958","22,680",525,"2,575","128,739",52082,116551,21175,80185,41644,55570,22066,60069,67594,35355,65795,29443,664.0,136800
39095,"Lucas County, Ohio","435,286","211,365","223,921","31,085","59,047","52,737","56,948","31,067","28,031",38.3,"29,212","303,552","78,955","1,358","8,141","202,129",42132,176302,22147,47716,34161,48751,17318,41979,56650,33118,55850,26318,341.0,107200
39099,"Mahoning County, Ohio","233,204","113,079","120,125","15,017","26,165","26,469","31,624","19,302","16,656",43.6,"12,525","178,935","35,135",66,"2,209","111,351",41134,96868,20095,53301,31619,45164,24689,40996,55196,33100,52355,24748,135.0,98000
39113,"Montgomery County, Ohio","533,116","256,838","276,278","37,283","68,916","61,178","72,342","37,751","33,625",39.8,"13,810","382,888","110,320","1,496","9,831","254,413",42644,221744,27252,102758,44969,48491,18680,43031,50724,37479,57461,28429,355.0,106300
39153,"Summit County, Ohio","541,943","261,933","280,010","35,434","68,001","65,623","77,097","41,735","35,105",40.8,"10,392","424,560","77,734","1,142","14,859","245,180",50365,221568,28518,54441,45285,54793,28132,55555,60081,38822,62227,30816,471.0,129300
39155,"Trumbull County, Ohio","205,175","99,689","105,486","12,202","22,378","23,431","28,664","17,483","13,947",43.9,"3,378","179,407","17,980",239,905,"95,477",43039,86855,24954,49137,46743,44957,24450,48354,47188,36762,53436,26355,88.0,98500
40017,"Canadian County, Oklahoma","129,582","63,335","66,247","8,319","18,466","17,867","17,478","8,116","6,752",35.6,"10,364","100,560","3,617","4,013","4,540","47,133",68552,44093,49414,75929,56570,70145,38242,71352,75720,50542,75803,43378,257.0,146700
40027,"Cleveland County, Oklahoma","269,908","134,044","135,864","28,770","40,543","33,966","32,927","15,339","14,723",33.5,"21,439","197,899","12,398","9,317","11,531","110,387",58286,100767,36902,59559,46294,61274,24418,63646,74832,43337,72535,31929,1039.0,147900
40031,"Comanche County, Oklahoma","125,033","65,146","59,887","10,669","19,479","16,262","13,835","7,128","5,826",32.0,"15,758","71,486","20,652","5,628","2,502","51,659",47235,41156,36214,78813,68422,47792,30154,51147,57025,37191,56954,31665,91.0,120300
40109,"Oklahoma County, Oklahoma","766,215","374,873","391,342","55,705","120,853","95,978","93,572","50,629","39,567",34.3,"124,378","441,907","113,569","17,543","25,961","330,154",48183,293079,31366,46046,32223,56970,28178,50393,56238,42189,59634,31694,4315.0,136000
40131,"Rogers County, Oklahoma","89,815","44,641","45,174","5,968","10,472","10,946","12,817","6,216","5,243",39.3,"3,773","65,332","1,007","10,751",985,"36,378",55626,33586,50458,53307,60000,56059,30383,65308,64879,38492,64911,26613,465.0,145500
40143,"Tulsa County, Oklahoma","629,598","306,638","322,960","43,491","92,171","80,552","79,931","39,503","35,970",35.4,"74,304","401,047","61,552","26,329","16,484","277,044",50460,248907,26958,49389,42064,56877,30896,53071,58006,42039,62238,33355,2005.0,140000
40145,"Wagoner County, Oklahoma","75,702","37,598","38,104","4,324","9,187","10,394","10,004","5,481","4,395",38.5,"4,276","54,755","2,363","5,921","1,121","30,773",59170,27368,37750,118542,62500,60171,51277,64851,64644,45157,66406,33077,330.0,141600
41005,"Clackamas County, Oregon","394,972","195,265","199,707","22,748","46,736","50,235","55,794","30,422","27,700",41.5,"32,994","327,557","3,778","2,476","15,979","160,778",65316,149910,53750,91335,46969,66511,39353,69188,82569,45570,80175,37396,1278.0,302300
41039,"Lane County, Oregon","358,337","175,389","182,948","34,415","44,564","41,295","44,093","25,892","24,938",39.9,"29,681","297,387","3,189","2,775","8,382","157,908",44877,145732,26780,61686,41088,45876,21487,47936,55575,38890,57152,27236,506.0,214700
41051,"Multnomah County, Oregon","776,712","384,484","392,228","49,886","142,463","125,625","100,293","48,231","47,477",36.8,"87,019","551,257","38,914","4,531","52,155","330,804",53660,313812,26184,54649,40621,59118,25461,56112,63733,37480,68732,36237,864.0,290400
41067,"Washington County, Oregon","562,998","277,068","285,930","34,138","84,893","85,452","76,163","35,204","30,782",36.3,"91,671","381,350","10,349","2,239","52,863","218,885",66136,209426,68495,83880,39307,69803,31285,71341,79011,46411,77054,42949,1311.0,291500
42003,"Allegheny County, Pennsylvania","1,231,255","593,396","637,859","80,973","183,629","140,765","165,900","95,119","83,426",41.0,"23,377","977,111","158,105","1,389","41,281","589,772",52400,530977,26918,58383,33214,57452,22079,61684,65895,35335,72947,31240,1352.0,133500
42011,"Berks County, Pennsylvania","413,691","203,335","210,356","28,039","49,161","49,086","60,406","27,284","26,293",40.1,"77,274","306,822","16,866",467,"6,120","164,846",56059,152908,24657,61716,31467,61746,32957,61026,68735,37652,66774,29509,322.0,168600
42017,"Bucks County, Pennsylvania","626,685","307,057","319,628","35,373","68,136","74,921","100,750","52,267","41,624",43.5,"30,683","532,615","24,617",512,"27,460","246,850",77917,232629,46312,99113,48121,80287,49622,86506,98175,47970,95626,40799,751.0,311000
42027,"Centre County, Pennsylvania","158,742","82,114","76,628","26,181","21,810","15,438","18,960","8,820","8,335",30.5,"4,545","136,789","5,754",499,"8,785","65,105",51367,57583,42861,25995,43778,53596,10932,59645,74987,41752,72661,25303,365.0,198500
42029,"Chester County, Pennsylvania","512,784","252,580","260,204","32,479","58,202","64,383","79,061","40,496","30,232",40.6,"36,251","412,820","31,618",164,"23,402","195,657",85373,186144,51299,146832,50302,89675,35756,93649,105647,52880,106766,46924,802.0,325500
42041,"Cumberland County, Pennsylvania","243,762","119,564","124,198","17,242","31,502","29,891","34,068","16,813","16,054",40.7,"8,298","212,917","8,405",70,"8,340","102,906",62759,96906,37018,97627,36909,64553,38083,67128,77497,44646,79675,38783,776.0,191300
42043,"Dauphin County, Pennsylvania","271,453","131,588","139,865","16,765","36,499","33,665","37,949","20,673","18,108",39.8,"22,507","184,976","47,089",136,"9,714","121,799",52975,111364,32608,57767,31360,62061,29463,54199,62666,37726,67661,33351,353.0,158100
42045,"Delaware County, Pennsylvania","562,960","270,369","292,591","39,719","72,035","66,743","79,130","39,993","35,628",38.7,"19,976","386,023","116,055",638,"29,668","221,950",62993,204574,39610,69351,40188,73380,23498,71106,75525,44044,78625,35911,363.0,226800
42049,"Erie County, Pennsylvania","278,443","137,297","141,146","20,834","35,928","31,330","37,490","21,678","17,426",39.4,"10,716","237,270","17,565",536,"4,211","119,824",45560,108655,27108,36821,27930,48039,30461,48540,56018,34258,56305,26175,166.0,124400
42069,"Lackawanna County, Pennsylvania","212,719","102,570","110,149","13,940","25,604","24,782","29,246","14,623","14,973",42.7,"13,263","185,742","6,243",194,"4,773","96,646",45265,84280,31836,25112,37092,46587,26193,50720,52661,32652,56825,26424,1869.0,145900
42071,"Lancaster County, Pennsylvania","533,320","260,787","272,533","34,688","67,957","60,851","70,543","36,201","31,876",38.5,"52,299","442,788","20,390",917,"11,279","206,431",57403,194764,40497,75269,33915,60621,39837,62046,72833,38747,68907,32575,970.0,188100
42077,"Lehigh County, Pennsylvania","357,823","173,411","184,412","22,987","45,611","44,336","50,523","23,575","22,659",39.8,"76,842","243,483","18,829",580,"10,381","143,379",58603,134442,36777,97934,38491,65553,40531,61006,73224,36274,71534,34466,449.0,188600
42085,"Mercer County, Pennsylvania","114,884","56,256","58,628","7,437","11,312","12,404","16,344","9,132","8,304",44.6,"1,468","103,760","6,301",82,710,"51,606",43574,45074,18440,65208,55313,44449,14961,49214,52650,33834,57721,24862,79.0,109900
42089,"Monroe County, Pennsylvania","166,314","81,815","84,499","12,636","16,523","19,517","26,922","13,140","10,694",42.6,"24,202","113,478","22,148",609,"3,372","80,699",63118,54404,75147,106039,66688,59791,32701,75088,71237,38424,72632,31979,153.0,167800
42091,"Montgomery County, Pennsylvania","816,857","396,974","419,883","46,242","101,922","102,844","121,713","60,372","51,038",41.3,"38,881","628,027","71,562",639,"57,857","327,459",79495,308912,54057,92642,55129,82778,35329,86302,96720,49408,97078,41240,892.0,287900
42095,"Northampton County, Pennsylvania","300,654","148,658","151,996","20,585","34,068","36,612","43,333","21,348","20,430",41.7,"36,056","234,626","14,540",348,"8,214","121,141",61879,113312,52205,63699,41598,64101,29556,69036,76044,39074,74635,32436,364.0,205700
42101,"Philadelphia County, Pennsylvania","1,560,297","737,581","822,716","130,311","283,159","190,451","190,316","95,577","81,464",33.8,"212,703","556,517","643,052","3,496","108,786","670,445",39043,577862,30236,44011,28264,54422,20450,44474,42289,27423,46989,28817,756.0,148700
42133,"York County, Pennsylvania","440,755","218,592","222,163","27,065","51,430","56,315","65,683","33,168","27,380",41.3,"28,841","373,170","23,125",66,"6,369","180,662",58587,169212,46387,68583,30394,61322,33276,61743,73178,36807,68668,30637,720.0,167000
44007,"Providence County, Rhode Island","631,974","306,361","325,613","51,680","92,554","77,450","87,609","40,080","38,062",37.0,"131,896","400,698","50,344","2,820","25,986","263,487",47481,237787,35544,55629,30359,55356,22240,53051,56371,33691,59453,29056,299.0,207200
45013,"Beaufort County, South Carolina","175,852","86,397","89,455","10,704","21,853","17,869","19,145","11,130","11,833",43.7,"20,027","117,950","31,968",103,"2,486","94,299",54996,66191,27428,36208,52204,64365,35537,52181,61528,58022,68127,35058,1197.0,271100
45015,"Berkeley County, South Carolina","198,205","99,029","99,176","14,813","27,244","28,213","26,762","12,619","11,308",36.9,"12,068","126,646","46,028",874,"5,296","77,294",52427,69821,39251,71133,30478,58734,34280,54517,59277,38393,58255,30084,1262.0,155100
45019,"Charleston County, South Carolina","381,015","184,590","196,425","28,512","64,909","47,299","48,850","24,087","24,775",37.0,"19,539","241,628","107,305",293,"5,737","178,052",53308,153179,29855,39919,41039,69723,21100,56353,68658,43252,71885,34856,2088.0,249700
45035,"Dorchester County, South Carolina","148,469","73,032","75,437","8,836","21,812","19,659","21,785","9,401","7,732",35.5,"7,252","96,339","36,998",596,"2,881","57,681",56277,53509,32180,68421,43493,65118,29402,62735,65997,39056,67443,27943,794.0,163000
45041,"Florence County, South Carolina","139,231","64,713","74,518","9,541","17,029","17,849","18,192","7,934","10,708",38.5,"3,291","73,629","58,573",491,"2,011","59,089",43148,52716,29335,98721,45087,62048,25605,45512,56087,28541,56066,20821,234.0,128300
45045,"Greenville County, South Carolina","482,752","235,191","247,561","33,182","64,746","64,882","65,830","30,962","28,038",37.9,"42,309","334,278","87,257",396,"9,397","200,854",49268,181092,30968,48513,28730,57196,26723,52165,57663,34655,61098,27477,2244.0,160100
45063,"Lexington County, South Carolina","277,888","135,453","142,435","16,752","36,452","38,291","40,130","19,788","15,754",39.0,"16,224","210,216","38,016",794,"4,611","118,633",53980,107408,40426,65932,41637,58832,31493,57633,64691,39216,67137,34339,1412.0,141700
45073,"Oconee County, South Carolina","75,192","37,365","37,827","4,775","8,249","8,060","10,118","5,295","6,355",45.1,"3,629","63,978","5,411",104,853,"39,125",35159,32113,29719,76062,34516,35540,14085,36754,36829,34251,50526,20000,243.0,137200
45077,"Pickens County, South Carolina","120,368","59,500","60,868","14,791","14,260","12,811","15,060","7,248","7,053",35.4,"4,111","103,789","8,309",442,"2,125","52,112",40136,43859,25014,21577,25819,42163,12270,48599,50819,28112,53262,20959,301.0,108600
45079,"Richland County, South Carolina","401,566","193,451","208,115","45,038","59,451","49,539","49,568","24,634","20,695",32.9,"20,297","177,095","183,267",299,"10,470","167,017",50028,146458,37481,48725,46491,61063,27441,51558,60769,43944,65696,31819,1511.0,149200
45083,"Spartanburg County, South Carolina","293,542","142,402","151,140","21,832","36,737","36,489","40,063","20,884","16,014",38.0,"18,693","202,132","61,270",702,"6,511","124,522",43688,110179,28231,53806,34799,48467,22530,42486,54126,36061,51096,27457,1070.0,121200
45091,"York County, South Carolina","245,346","118,606","126,740","15,207","28,992","35,155","36,109","15,810","14,169",37.8,"12,245","175,122","44,149","1,070","3,802","98,863",52565,91868,30957,57065,34332,61560,21725,56542,62233,38946,65811,31849,1637.0,162900
46099,"Minnehaha County, South Dakota","182,882","91,497","91,385","12,853","28,032","23,418","23,347","12,919","8,377",34.7,"8,880","153,859","7,874","5,207","3,383","76,139",54829,71099,31705,62074,50560,57427,33131,61718,62331,39854,72306,32722,965.0,159100
47037,"Davidson County, Tennessee","668,347","321,129","347,218","50,956","128,046","91,940","83,876","41,504","35,489",34.4,"66,369","379,943","183,383","1,901","21,490","292,930",47993,267952,31610,60777,36917,58274,23534,48155,53522,42417,59453,37479,2584.0,171700
47065,"Hamilton County, Tennessee","351,220","168,700","182,520","23,959","48,166","44,658","47,276","23,998","23,356",39.2,"17,827","251,125","68,290",444,"6,299","154,639",48379,136427,29106,68233,36011,55627,23503,48936,58122,40454,61483,29743,944.0,160400
47093,"Knox County, Tennessee","448,644","217,491","231,153","41,970","59,493","57,174","59,317","27,679","27,899",37.2,"17,382","371,894","39,760","1,325","9,499","198,925",46860,177479,21728,65634,35565,51378,23049,54036,57426,34785,64085,27387,1226.0,163100
47125,"Montgomery County, Tennessee","189,961","94,533","95,428","17,668","35,086","24,841","22,238","8,651","8,237",30.4,"18,233","123,129","36,699",654,"3,665","76,989",50941,65474,39208,51770,53287,53099,34369,51914,59271,45564,57832,32227,1224.0,144700
47149,"Rutherford County, Tennessee","288,906","142,321","146,585","27,195","42,037","41,600","37,682","16,133","12,910",33.0,"20,756","212,478","38,585",252,"8,680","109,539",52502,103456,40565,55327,44710,55653,30238,56795,61543,37072,61992,35435,1760.0,159500
47155,"Sevier County, Tennessee","95,110","47,514","47,596","5,734","10,683","11,503","13,639","7,261","6,284",42.9,"5,340","86,320",438,193,"1,045","56,268",39175,35072,79256,40538,50728,38572,26361,41419,40980,36347,50985,21935,242.0,154500
47157,"Shelby County, Tennessee","938,803","447,342","491,461","70,802","133,744","120,119","124,583","62,739","52,991",35.0,"55,951","348,359","493,330","1,030","22,894","403,395",43938,347377,31038,74790,34318,68003,20654,42084,54066,37256,56219,29229,939.0,130700
47165,"Sumner County, Tennessee","172,706","85,358","87,348","9,377","21,168","23,995","24,695","11,371","10,010",39.1,"7,517","147,937","12,079",423,"2,163","68,068",58316,62455,43670,92789,45700,60128,36182,61423,69903,37901,66203,34659,865.0,178000
48027,"Bell County, Texas","329,140","164,648","164,492","31,070","56,146","41,995","37,014","15,704","14,463",30.5,"77,428","158,493","67,687","1,473","9,440","133,804",51221,114953,42785,50453,45085,57401,38171,51686,63174,41462,58179,35267,1848.0,127700
48029,"Bexar County, Texas","1,855,866","913,223","942,643","144,236","289,586","246,247","231,572","105,285","88,787",33.3,"1,100,164","538,621","132,209","3,300","48,845","678,225",50760,625260,42318,59380,41668,66597,26267,54009,55977,41248,59392,32629,3324.0,133500
48039,"Brazoria County, Texas","338,124","170,022","168,102","21,275","47,142","50,100","45,742","21,485","17,556",35.4,"98,853","168,841","43,968",514,"20,756","126,259",74799,114265,77995,106793,63188,79419,34224,83798,87303,39989,83029,43709,2466.0,150300
48041,"Brazos County, Texas","209,152","106,277","102,875","43,557","33,225","20,599","19,355","8,032","8,478",25.5,"51,846","119,607","22,407",74,"11,745","83,493",40973,77806,26659,31627,37082,50542,17246,47644,57115,43020,57381,27623,955.0,161200
48061,"Cameron County, Texas","420,392","203,158","217,234","31,221","51,290","53,614","45,803","21,584","18,573",31.3,"372,827","41,240","1,644",282,"2,980","146,207",32093,121009,61488,128061,29395,50256,21324,32241,38643,24874,36749,17531,1179.0,76200
48085,"Collin County, Texas","885,241","434,304","450,937","50,302","113,808","146,372","135,056","49,931","43,162",36.2,"133,638","532,513","80,669","2,755","110,129","327,582",86040,312298,64077,104082,57284,93823,37416,87529,105621,53261,102774,48523,7115.0,232100
48113,"Dallas County, Texas","2,518,638","1,241,396","1,277,242","182,464","404,729","356,212","327,748","142,313","119,927",33.2,"989,476","781,270","549,698","4,655","143,100","974,522",50076,891554,37348,67424,40680,68604,32459,50358,58146,39026,55794,37244,3974.0,135500
48121,"Denton County, Texas","753,363","370,610","382,753","51,800","112,918","118,802","109,358","46,718","30,238",34.5,"143,362","463,529","65,862","1,815","55,153","280,431",74196,265729,52184,102254,48463,85418,26938,74943,93568,50358,91027,41006,5041.0,205000
48141,"El Paso County, Texas","833,487","409,386","424,101","72,083","118,326","105,756","97,356","46,163","37,321",31.7,"676,926","111,007","28,212","2,472","8,599","286,672",40170,255736,49990,80583,36230,55982,29932,43316,46935,28925,43913,26409,2260.0,114900
48157,"Fort Bend County, Texas","685,345","336,900","348,445","40,929","85,686","104,662","97,856","48,713","33,930",35.6,"164,823","240,080","139,299","1,849","128,516","223,989",87973,214215,71587,115684,65481,102995,41741,91638,100363,54397,98927,53834,8465.0,210400
48167,"Galveston County, Texas","314,198","154,833","159,365","21,351","40,896","41,242","43,908","21,742","19,372",37.3,"74,595","182,332","39,897",336,"10,726","139,627",57991,117452,27255,57372,47138,70429,40088,65710,63776,42341,75053,30593,2638.0,151200
48181,"Grayson County, Texas","123,534","60,021","63,513","7,354","14,906","14,411","16,630","7,778","8,915",40.0,"15,559","94,729","6,909","1,322","1,293","54,398",52058,46621,19375,70592,40328,54886,32337,59503,66321,36953,64681,26364,203.0,109100
48187,"Guadalupe County, Texas","147,250","71,709","75,541","9,497","17,814","20,191","21,517","9,433","7,371",36.5,"54,460","75,602","10,023",781,"2,497","53,983",61538,50383,61912,47478,55220,65684,32516,70074,73990,46073,70991,35119,766.0,165900
48201,"Harris County, Texas","4,441,370","2,210,122","2,231,248","324,145","718,311","637,707","564,160","257,707","212,145",33.0,"1,855,540","1,389,496","825,061","8,642","293,302","1,683,039",54178,1538072,39855,72165,42087,80861,30450,54715,65079,40458,62639,37454,18533.0,142100
48213,"Henderson County, Texas","79,290","39,287","40,003","3,620","8,334","9,677","10,295","5,750","5,375",43.6,"9,478","62,684","5,526",190,517,"39,975",41112,30422,35952,58083,27135,44713,35668,41695,44210,38657,48219,21441,71.0,86600
48245,"Jefferson County, Texas","252,235","128,940","123,295","18,124","36,962","31,007","33,621","17,717","14,008",36.0,"47,586","106,898","85,039",463,"9,281","107,249",40652,94400,29660,79388,41552,51007,22483,49490,46587,30908,51180,25358,743.0,94600
48257,"Kaufman County, Texas","111,236","54,092","57,144","5,726","13,587","16,081","15,403","7,896","5,269",35.8,"21,549","75,013","10,877",740,961,"39,196",56098,35725,44657,109745,38568,62069,41498,60988,62210,41709,67312,32955,239.0,127300
48303,"Lubbock County, Texas","293,974","145,162","148,812","37,879","43,270","31,918","31,877","17,271","12,735",30.7,"100,040","162,003","19,857",538,"5,489","121,114",46076,110867,32151,24804,37947,51887,22256,50136,55023,40731,57096,30693,967.0,113300
48309,"McLennan County, Texas","243,441","118,848","124,593","25,154","30,940","27,216","28,546","15,302","11,869",33.0,"61,251","139,573","34,793",546,"3,131","97,273",43609,87345,23252,31555,35487,52736,14186,50180,52747,42465,56376,21522,606.0,117800
48339,"Montgomery County, Texas","518,947","256,327","262,620","32,079","65,106","70,605","73,719","33,371","30,133",36.4,"116,726","355,360","23,112",488,"13,918","195,373",70243,179867,63596,80910,41253,76543,29226,71240,83648,47279,80743,35939,5511.0,187200
48347,"Nacogdoches County, Texas","65,301","31,631","33,670","9,467","6,916","6,687","7,054","3,829","3,582",30.5,"12,111","39,373","11,914",74,"1,148","27,951",39326,24734,22278,35805,33955,48287,17481,47949,48085,34799,49815,19028,32.0,103500
48355,"Nueces County, Texas","356,221","174,894","181,327","26,945","51,452","44,208","45,086","21,697","21,335",35.1,"222,210","110,129","13,822",707,"6,856","145,677",51817,129264,42303,63750,46623,62155,22423,57233,60256,36558,61186,30530,1262.0,112500
48361,"Orange County, Texas","83,433","41,198","42,235","4,434","10,737","10,159","11,680","6,309","4,514",37.5,"5,773","67,842","7,058",176,800,"36,077",46809,32952,21755,58478,46393,51956,21964,54184,54963,30902,54510,21499,208.0,96600
48375,"Potter County, Texas","121,627","61,861","59,766","8,944","18,502","15,386","15,246","8,041","5,061",33.5,"45,435","55,851","10,532",510,"5,839","49,046",38324,42467,24463,37788,37191,43119,29455,42724,40550,33621,47010,25452,469.0,85300
48381,"Randall County, Texas","128,220","63,866","64,354","9,539","18,875","15,065","16,684","8,542","7,381",35.6,"25,062","94,936","3,512",438,"1,908","53,504",65749,49310,47778,67273,53073,69069,31301,76121,76147,42386,77502,32325,24.0,152700
48423,"Smith County, Texas","218,842","105,289","113,553","16,316","28,596","25,427","26,641","12,500","13,820",36.3,"40,957","132,792","38,161",691,"3,278","88,447",43958,77469,27247,52392,40246,52014,16423,49772,49160,36164,56232,25099,383.0,147000
48439,"Tarrant County, Texas","1,945,360","951,812","993,548","133,491","287,905","269,625","266,518","122,262","89,423",34.2,"541,344","957,788","298,624","4,206","95,431","739,400",58099,681915,40229,64236,45527,70775,29497,57778,70321,42745,69379,36666,5282.0,145200
48453,"Travis County, Texas","1,151,145","580,019","571,126","85,647","228,450","180,890","145,962","64,278","53,777",33.4,"389,834","570,544","93,071","2,239","70,797","474,957",61787,437375,44966,79909,45035,73557,22164,62369,72775,53718,78221,44608,5729.0,245600
48471,"Walker County, Texas","69,789","40,543","29,246","10,283","10,099","8,235","10,514","4,521","3,656",33.9,"12,451","39,834","15,858",138,221,"24,936",38483,20097,21264,31432,32158,40907,5833,42234,65479,37550,65463,17322,80.0,145400
48485,"Wichita County, Texas","132,355","68,746","63,609","14,098","18,815","15,401","15,927","8,722","7,476",34.6,"24,171","88,178","13,265",750,"2,710","56,035",42996,46671,29599,108436,31340,47680,28911,53971,46680,36349,55808,30356,93.0,91300
48491,"Williamson County, Texas","489,250","241,197","248,053","27,713","67,913","80,049","66,631","24,241","24,951",35.5,"117,119","301,684","30,937","1,204","28,256","175,673",72453,164805,52753,126875,60342,75098,31250,79587,79781,55803,85591,41297,3931.0,212300
49011,"Davis County, Utah","329,692","166,412","163,280","21,960","47,014","45,800","35,023","17,185","13,664",30.4,"29,853","278,674","4,670",901,"6,663","103,633",70440,99117,58987,65011,46951,71838,37274,71226,85929,50372,77643,38050,1192.0,230600
49035,"Salt Lake County, Utah","1,091,742","548,964","542,778","80,233","180,349","154,941","124,879","55,674","54,110",32.2,"194,292","791,268","17,898","6,981","41,230","376,486",62672,358269,36388,70263,43902,68035,37328,65771,75259,47154,73087,37061,2856.0,241500
49049,"Utah County, Utah","560,974","283,080","277,894","70,275","81,156","68,231","46,280","20,254","16,772",24.5,"62,910","466,982","3,098","2,375","7,268","157,461",60944,151010,43828,78207,46706,62494,26814,65128,77661,51598,67206,31492,2646.0,238800
51003,"Albemarle County, Virginia","104,489","49,891","54,598","6,677","13,921","12,381","13,248","5,909","7,415",38.4,"5,914","80,704","9,344",763,"5,091","43,919",64722,39568,40910,65705,67325,66862,46353,65446,71497,60189,78828,41231,404.0,343900
51013,"Arlington County, Virginia","226,908","113,432","113,476","15,544","60,916","38,550","27,491","12,302","10,845",34.0,"35,648","141,865","18,310",107,"23,423","110,597",109266,100732,57598,80456,62464,129426,61211,110453,126382,72316,137337,95661,229.0,604600
51041,"Chesterfield County, Virginia","332,499","160,461","172,038","20,132","38,824","46,038","48,842","22,775","20,975",38.3,"26,484","209,924","73,594",783,"11,926","126,429",72878,119732,57980,80307,51477,82050,36052,71327,83769,57412,86645,42205,860.0,216900
51059,"Fairfax County, Virginia","1,137,538","563,404","574,134","67,512","161,535","166,257","171,501","79,164","62,725",37.6,"186,402","589,889","104,900","1,468","213,472","410,280",110674,391479,81845,104858,71900,128685,70092,104594,132357,85662,130071,77409,925.0,519300
51061,"Fauquier County, Virginia","68,248","34,376","33,872","3,708","7,070","8,539","11,009","4,443","4,704",41.7,"4,882","55,295","4,976",270,866,"26,225",91987,23334,39224,170054,63240,99636,39898,95000,108133,69933,104274,50046,267.0,367100
51085,"Hanover County, Virginia","101,918","49,817","52,101","6,619","9,075","12,604","16,532","7,268","7,733",43.1,"2,664","86,046","9,684",0,"1,565","39,873",83756,37481,75231,79375,68318,85136,30498,91424,101092,53714,96746,40090,522.0,257600
51087,"Henrico County, Virginia","321,924","151,586","170,338","18,573","47,226","44,040","44,952","21,894","18,531",37.9,"17,461","176,719","94,593",550,"25,159","135,030",62460,124447,45106,92257,61044,68482,40982,63104,75834,46562,76609,41128,693.0,218000
51107,"Loudoun County, Virginia","363,050","180,293","182,757","17,127","47,052","64,289","57,351","17,019","16,845",35.6,"48,823","211,897","25,071",800,"60,271","123,150",122294,117946,133900,130874,69275,130601,41301,119660,141304,72752,135045,76891,2823.0,474600
